"","spkr","age_yrs","gender","Phone","Word","f1_midpt_med_clean","f2_midpt_med_clean","f3_midpt_med_clean","f4_midpt_med_clean","deltaf","vtl","a_ratiof1f2","a_ratiof2f3"
"902","c19","7","female","i","chita",303.5626365,3734.095416,4396.856372,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"903","c19","7","female","i","hampiri",277.817541,3569.356639,4376.590122,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"904","c19","7","female","e","q'epi",489.3667,3132.556,4212.251,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"905","c19","7","female","i","t'ika",281.071781,3639.581831,4486.468438,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"906","c19","7","female","a","papa",966.8575,2149.021,NA,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"907","c19","7","female","a","papa",1035.773,1779.811,3390.43,NA,1501.2467078115,11.3239215856682,0.527678501594898,0.57473862485998
"908","c2","8","male","a","thapa",947.6099,1848.458,4136.349,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"909","c2","8","male","i","chita",246.9900103,3403.769961,3996.803439,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"910","c2","8","male","i","q'epi-pi",409.7867,2859.83,3376.926,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"911","c2","8","male","a","pampa",916.387,1726.257,4337.601,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"912","c2","8","male","a","api",928.6775,1812.302,4383.358,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"913","c2","8","male","i","chita",402.1352,3023.1,3733.7,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"914","c2","8","male","a","thapa",1046.522,2096.215,3335.925,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"915","c2","8","male","i","api-pi",312.3069663,2905.899439,3432.840746,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"916","c2","8","male","e","qolqe-pi",541.0888,2673.063,3454.081,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"917","c2","8","male","a","api",979.0102,1879.933,3926.28,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"918","c2","8","male","a","papa",911.7426,1870.803,3688.017,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"919","c2","8","male","a","papa",955.5906,2045.876,3248.42,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"920","c2","8","male","a","thapa",958.4206,1895.799,3167.093,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"921","c2","8","male","i","hampiri",381.2807,3066.691,3928.998,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"922","c2","8","male","i","hampiri-pi",252.6981391,3031.742128,3626.999984,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"923","c2","8","male","a","pampa",NA,1818.155,3327.476,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"924","c2","8","male","a","papa",933.2329,1797.332,3236.315,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"925","c2","8","male","u","sunkha",485.4693,2889.317,3338.487,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"926","c2","8","male","i","t'ika",278.4595107,3111.361867,3483.172089,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"927","c2","8","male","i","hampiri",374.6484,3146.301,3613.267,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"928","c2","8","male","u","punchu",351.9927,2144.3,3396.7,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"929","c2","8","male","a","pampa",1046.406,1933.087,4304.276,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"930","c2","8","male","e","q'epi",408.9519,3164.1,3524.73,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"931","c2","8","male","o","p'esqo-pi",NA,3118.54,4044.778,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"932","c2","8","male","e","p'esqo",376.132,3161.368,3659.192,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"933","c2","8","male","a","mama",NA,1924.477,3371.506,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"934","c2","8","male","i","hampiri",291.2252,3101.027,3671.717,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"935","c2","8","male","u","punku",NA,2346.813,3711.464,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"936","c2","8","male","a","mama",NA,1744.679,3197.684,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"937","c2","8","male","i","chita",417.08,2949.112,3652.055,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"938","c2","8","male","a","mama",NA,1799.152452,4358.039172,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"939","c2","8","male","i","api-pi",371.8569,2869.123,3397.752,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"940","c2","8","male","i","t'ika",290.5947,2846.4,3826.802,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"941","c2","8","male","u","sunkha",460.6061,1565.058,3630.037,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"942","c2","8","male","o","alqo-pi",494.6399,1041.901,3542.751,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"943","c2","8","male","u","runtu",417.549,1003.412,3232.495,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"944","c2","8","male","e","p'esqo",289.5106,2847.576,3360.157,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"945","c2","8","male","i","t'ika",321.0621,3139.056,3641.295,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"946","c2","8","male","i","chita",372.8143,3149.732,3836.434,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"947","c2","8","male","o","qolqe",450.5603,1194.841,3093.079,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"948","c2","8","male","u","punchu",468.4238,2171.718,3768.298,NA,1379.98125813739,12.3190078848937,0.514384878414664,0.503524831221422
"949","c20","4","male","a","api",1221.361,NA,3663.211,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"950","c20","4","male","i","hampiri",333.845004,3062.044874,3661.583838,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"951","c20","4","male","u","punku",556.7407,NA,4350.183,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"952","c20","4","male","a","mama",678.1305,NA,3202.4,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"953","c20","4","male","u","sunkha",NA,1898.139,3289.953,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"954","c20","4","male","i","chita",334.0994,2900.5,4315.178,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"955","c20","4","male","i","t'ika",NA,3013.741,4177.32,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"956","c20","4","male","e","p'esqo",NA,3689.977,4421.244,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"957","c20","4","male","a","pampa",NA,1798.4,3450.431,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"958","c20","4","male","i","chita",329.7671,3188.944,3699.363,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"959","c20","4","male","a","api",1237.006,2059.214,4216.507,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"960","c20","4","male","a","thapa",1120.729,2086.553,4310.96,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"961","c20","4","male","o","qolqe",540.8625,1125.518,3732.793,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"962","c20","4","male","u","runtu",544.8454,1655.053,4406.909,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"963","c20","4","male","u","punchu",553.2507,1362.41,3402.661,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"964","c20","4","male","a","mama",707.0182,1981.027,3619.62,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"965","c20","4","male","a","pampa",925.1162,1948.331,3780.572,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"966","c20","4","male","e","q'epi",676.4573,3209.02,NA,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"967","c20","4","male","e","p'esqo",662.3816,3060.294,4350.28,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"968","c20","4","male","a","thapa",1141.6,2082.6,3817.268,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"969","c20","4","male","i","t'ika",NA,NA,4128.474,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"970","c20","4","male","a","papa",1136.568,1917.306,3402.945,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"971","c20","4","male","a","papa",1293.839,2112.82,3909.291,NA,1551.70366202013,10.95570012245,0.52608362023091,0.534682903165517
"972","c21","7","male","o","alqo-pi",418.7496,930.8175,3792.347,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"973","c21","7","male","a","thapa",897.7513,1779.43,3557.07,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"974","c21","7","male","a","thapa",951.2845,NA,4187.522,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"975","c21","7","male","i","t'ika",413.3025,3054.929,3781.626,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"976","c21","7","male","u","punchu",474.8315,961.8337,3830.492,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"977","c21","7","male","u","runtu",436.5874,NA,4081.336,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"978","c21","7","male","i","chita",359.2139,2908.022,4235.719,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"979","c21","7","male","a","papa",895.9779,1488.329,3616.405,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"980","c21","7","male","a","pampa",829.3634,2275.529,3316.336,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"981","c21","7","male","o","qolqe",NA,NA,NA,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"982","c21","7","male","a","hatunmama",671.5299,1326.381,2924.6,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"983","c21","7","male","a","mama",NA,1137.927,3998.233,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"984","c21","7","male","i","hampiri-pi",392.7964,2799.481,3729.558,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"985","c21","7","male","a","api",912.9521,1568.735,4129.677,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"986","c21","7","male","e","p'esqo",460.6291,2352.503,3777,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"987","c21","7","male","i","hampiri",461.4423,2844.404,3799.905,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"988","c21","7","male","o","p'esqo-pi",461.9076,1058.859,3810.441,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"989","c21","7","male","a","pampa",947.2763,NA,3868.3,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"990","c21","7","male","a","mama",884.7813,1258.912,3858.757,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"991","c21","7","male","e","p'esqo",479.7303,2465.413,3823.849,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"992","c21","7","male","o","p'esqo-pi",495.4511,1054.151,3835.394,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"993","c21","7","male","i","hampiri",384.3411,2877.723,4183.623,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"994","c21","7","male","a","thapa",853.9767,1641.6,4376.671,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"995","c21","7","male","u","sunkha",344.5576,1009.583,2992.358,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"996","c21","7","male","i","chita",476.3926,2826.395,4155.452,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"997","c21","7","male","i","t'ika",466.6543,2777.716,3590.519,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"998","c21","7","male","u","runtu",380.3250653,1128.101706,3817.97484,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"999","c21","7","male","a","pampa",828.5302,1512.466,3481.504,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1000","c21","7","male","a","mama",NA,1209.794,3996.386,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1001","c21","7","male","a","papa",743.3,1383.904,3747.9,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1002","c21","7","male","i","hampiri-pi",377.2987,2911.975,3869.263,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1003","c21","7","male","e","q'epi",NA,2514.6,3893.189,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1004","c21","7","male","a","hatunmama",684.9226,1338.052,3857.894,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1005","c21","7","male","u","punku",553.2163,1850.075,4204.144,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1006","c21","7","male","i","chita",270.5934,NA,3499.3,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1007","c21","7","male","i","api-pi",470.1,2721.571,3761.912,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1008","c21","7","male","a","hatunmama",688.4746,1286.811,4090.047,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1009","c21","7","male","i","t'ika",372.0685,NA,3876.122,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1010","c21","7","male","i","api-pi",461.189,2826.147,3649.9,NA,1318.35367441715,12.894870572205,0.56175519721864,0.388773475423849
"1011","c22","4","female","a","api",266.1096,1201.515,3945.105,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1012","c22","4","female","a","mama",353.8289,1464.708,3974.745,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1013","c22","4","female","a","pampa",1068.701,1438.2,3035.935,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1014","c22","4","female","a","thapa",1077.224,1633.2,3700.957,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1015","c22","4","female","a","api",1080.147,NA,3545.841,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1016","c22","4","female","i","t'ika",287.5841,2952.563,3781.8,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1017","c22","4","female","e","p'esqo",348.8361,2955.72,4030.118,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1018","c22","4","female","i","hampiri",338.4528,2730.089,3596.095,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1019","c22","4","female","i","t'ika",354.8928,3240.758,3914.541,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1020","c22","4","female","u","runtu",NA,1020.834,3742.759,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1021","c22","4","female","e","q'epi",414.4457,2906.12,4077.175,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1022","c22","4","female","e","p'esqo",441.6739,2698.615,4051.078,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1023","c22","4","female","o","qolqe",506.6737,913.2034,3959.642,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1024","c22","4","female","a","papa",894.3,1534.121,3526.297,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1025","c22","4","female","a","pampa",446.9,1524.4,3673.224,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1026","c22","4","female","i","chita",309.2807661,1637.97134,3335.693651,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1027","c22","4","female","u","sunkha",341.9267949,1336.03422,2875.2,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
"1028","c22","4","female","a","thapa",964.5039,1441.418,3596.285,NA,1276.56089871926,13.3170301683654,0.512266851625612,0.403045979635786
