f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,spkr,age_yrs,Phone,Word,trackable,task,t1,t2_ph,next_ph,prev_ph,qrtr_sec,midpt_sec,thrqrtr_sec,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,f4_qrtr_med,f4_midpt_med,f4_thrqrtr_med,year,MAD_F1,MAD_F2,MAD_F3,MAD_F4,F1_upper,F1_lower,F2_upper,F2_lower,F3_upper,F3_lower,F4_upper,F4_lower,f1_midpt_med_clean,f2_midpt_med_clean,f3_midpt_med_clean,f4_midpt_med_clean,deltaf,vtl,phar_length,a_ratiof1f2,a_ratiof2f3,i_ratiof1f2,i_ratiof2f3,u_ratiof2f3,u_ratiof1f3
749.3186777,719.3291513,559.5,1436.286025,1421.388258,1089.293668,3036.930629,3076.787367,2956.550941,AA,adult,a,q'apa,USE,merged,409.06,409.11,p,q',409.0725,409.0825,409.1025,409.075,409.085,409.095,409.07449,409.08449,409.09449,3219.790586,3684.564529,3907.2,2019,186.2350025,136.7499061,175.7381926,256.3079028,1151.091705,33.6816894,1821.605073,1001.105637,3278.114578,2223.685422,4479.500771,2941.653355,719.3291513,1421.388258,3076.787367,3684.564529,1102.99171,15.41262717,9.490969585,0.433254604,0.484685688,0.142162248,0.833949117,0.326978762,0.15979419
827.2029646,791.5142423,720.1823369,1597.098506,1523.19965,1418.305749,2813.5,2810.497981,2832.9,AA,adult,a,thapa,USE,merged,227.451,227.501,p,th,227.4625,227.4725,227.4925,227.465,227.475,227.485,227.46449,227.47449,227.48449,3964.2,3867.2,3857.2,2019,186.2350025,136.7499061,175.7381926,256.3079028,1151.091705,33.6816894,1821.605073,1001.105637,3278.114578,2223.685422,4479.500771,2941.653355,791.5142423,1523.19965,2810.497981,3867.2,1102.99171,15.41262717,9.490969585,0.433254604,0.484685688,0.142162248,0.833949117,0.326978762,0.15979419
322.1540295,365.552513,568.6238739,1230.530899,1276.540805,1516.14343,2169.640912,2286.691463,2881.3,G,5,i,hampiri,USE,merged,349.173,349.353,r,p,349.2225,349.2625,349.3125,349.215,349.265,349.305,349.21449,349.26449,349.30449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,365.552513,1276.540805,,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
328.0807883,371.9273179,495.3849682,1947.076279,2026.533432,1723.109996,3889.802887,4068.437218,4163.815125,G,5,a,pampa,USE,merged,281.676,281.8303174,m,p,281.7125,281.7525,281.7925,281.715,281.755,281.795,281.71449,281.75449,281.79449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,371.9273179,2026.533432,4068.437218,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
336.1726747,330.63934,334.6358284,2226.852351,2292.540213,2082.962955,4073.122146,4072.324586,4033.409158,G,5,a,pampa,USE,merged,194.1815721,194.2963992,m,p,194.2125,194.2425,194.2725,194.215,194.235,194.265,194.21449,194.23449,194.26449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,330.63934,2292.540213,4072.324586,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
337.2052638,323.3281542,325.9786869,1188.062231,1174.698076,1128.981556,4081.707947,3590.976699,3548.384927,G,5,i,chita,USE,merged,77.578,77.67656595,t,tS,77.6025,77.6225,77.6525,77.605,77.625,77.655,77.60449,77.62449,77.65449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,323.3281542,1174.698076,3590.976699,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
346.5345259,340.2259194,323.079553,3502.324885,3507.44099,3490.408928,4485.363077,4651.60795,4548.252933,G,5,i,chita,USE,merged,416.206,416.2754005,t,tS,416.2225,416.2425,416.2625,416.225,416.245,416.255,416.22449,416.24449,416.25449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,340.2259194,3507.44099,4651.60795,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
352.0262533,430.5546371,560.4219927,3606.758082,3605.507563,2975.962874,4259.918166,4185.166369,3981.290282,G,5,i,hampiri,USE,merged,172.467316,172.6237,r,p,172.5025,172.5425,172.5825,172.505,172.545,172.585,172.50449,172.54449,172.58449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,430.5546371,3605.507563,4185.166369,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
364.5988328,468.2864465,377.3020172,2536.906568,2335.2,2475.283615,3860.564607,3819.8,3802.639822,G,5,i,chita,USE,merged,238.904,238.984,t,tS,238.9225,238.9425,238.9625,238.925,238.945,238.965,238.92449,238.94449,238.96449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,468.2864465,2335.2,3819.8,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
403.1666878,406.1847058,368.0766482,2074.500908,2164.858304,2051.481082,4305.064221,4240.349721,4352.045237,G,5,a,papa,USE,merged,91.79944343,91.899,p,p,91.8225,91.8525,91.8725,91.825,91.845,91.875,91.82449,91.84449,91.87449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,406.1847058,2164.858304,4240.349721,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
423.6341798,385.2076804,300.9146282,3671.608268,3374,3668.151467,4095.979653,4085.9,4316.374738,G,5,i,t'ika,USE,merged,121.969,122.076681,k,t',121.9925,122.0225,122.0525,121.995,122.025,122.045,121.99449,122.02449,122.05449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,385.2076804,3374,4085.9,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
473.9651834,430.409551,518.6493284,1365.064276,1342.810648,1413.219385,3781.973529,3359.970321,2567.593789,G,5,u,runtu,USE,merged,293.826,293.9929775,n,r,293.8725,293.9125,293.9525,293.865,293.905,293.955,293.86449,293.90449,293.95449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,,1342.810648,3359.970321,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
506.8835598,509.4119979,425.2128926,1114.416938,1242.2,1212.01613,3881.871095,3758.024528,3729.314914,G,5,u,cuca,USE,merged,142.093,142.293,k,k,142.1425,142.1925,142.2425,142.145,142.195,142.245,142.14449,142.19449,142.24449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,509.4119979,1242.2,3758.024528,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
507.7272559,551.1734172,551.1350912,1430.204499,1576.514981,1555.23906,2573.445072,2532.806059,2719.118126,G,5,u,punku,USE,merged,211.8978097,212.0216485,n,p,211.9325,211.9625,211.9925,211.925,211.955,211.995,211.92449,211.96449,211.99449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,551.1734172,1576.514981,2532.806059,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
510.7203346,550.8158544,525.3981023,3647.702575,3766.602596,3756.299048,4325.894335,4505.96344,4426.584728,G,5,i,t'ika,USE,merged,518.843,518.9415744,k,t',518.8725,518.8925,518.9125,518.865,518.895,518.915,518.86449,518.89449,518.91449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,550.8158544,3766.602596,4505.96344,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
524.5806647,537.6001406,530.4412371,1129.4,1201.870498,2841.265294,4473.754415,4366.791591,4403.821792,G,5,u,cuca,USE,merged,312.386,312.546,k,k,312.4225,312.4625,312.5025,312.425,312.465,312.505,312.42449,312.46449,312.50449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,537.6001406,1201.870498,4366.791591,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
540.1805251,579.2643155,508.1,3705.302386,2878.608765,2959.050827,4424.331786,3835.086279,3899.931219,G,5,i,t'ika,USE,merged,206.31,206.43,k,t',206.3425,206.3725,206.4025,206.335,206.365,206.395,206.34449,206.37449,206.40449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,579.2643155,2878.608765,3835.086279,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
543.5426207,540.9717463,526.2178101,1106.157207,1106.442417,1787.2,4256.289904,4297.422235,4271.706452,G,5,u,cuca,USE,merged,511.894,512.074,k,k,511.9425,511.9825,512.0325,511.935,511.985,512.025,511.93449,511.98449,512.02449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,540.9717463,1106.442417,4297.422235,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
561.6240584,547.4164863,544.4657003,2985,3122.970416,2976.234098,4293.744066,4415.057169,4394.993331,G,5,i,hampiri,USE,merged,173.4555524,173.5272,r,p,173.4725,173.4925,173.5125,173.475,173.495,173.505,173.47449,173.49449,173.50449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,547.4164863,3122.970416,4415.057169,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
564.2202362,555.0763588,538.5635815,2622.05968,2594.981751,2339.685144,3723.4,3730.296257,3699.349861,G,5,i,q'epi-pi,USE,merged,365.8429,365.9437369,p,p,365.8725,365.8925,365.9225,365.865,365.895,365.915,365.86449,365.89449,365.91449,,,,2019,147.8087389,823.8581155,444.5674863,,892.8467585,5.994325135,5472.363937,529.2152441,5294.195599,2626.79068,,,555.0763588,2594.981751,3730.296257,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
568.5811161,576.197244,570.4989726,2203.437151,2258.949225,2142.565395,3580.51805,3625.651064,3641.916516,G,5,a,mama,USE,merged,109.3621174,109.479,m,m,109.3925,109.4225,109.4525,109.395,109.425,109.445,109.39449,109.42449,109.45449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,576.197244,2258.949225,3625.651064,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
577.4962769,547.3736888,512.8011565,1716.444936,1775.858028,1769.095352,4226.823375,4212.389646,4187.382161,G,5,a,mama,USE,merged,218.4229252,218.5608075,m,m,218.4525,218.4925,218.5225,218.455,218.495,218.525,218.45449,218.49449,218.52449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,547.3736888,1775.858028,4212.389646,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
586.1746125,598.6796666,605.4141237,1674.550732,1706.339825,1602.40546,2702.805969,2591.365598,3267,G,5,u,punchu,USE,merged,250.124814,250.2358859,n,p,250.1525,250.1825,250.2125,250.155,250.185,250.205,250.15449,250.18449,250.20449,,,,2019,30.95774013,205.1160295,1146.212128,,632.1591638,446.4127231,1907.853412,677.1572356,6997.633807,120.3610415,,,598.6796666,1706.339825,2591.365598,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
763.182746,760.3570358,760.0916965,1914.916783,1974.098445,1768.740537,4181.123081,4168.249984,4061.958071,G,5,a,mama,USE,merged,394.5500128,394.7006614,m,m,394.5925,394.6225,394.6625,394.585,394.625,394.665,394.58449,394.62449,394.66449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,760.3570358,1974.098445,4168.249984,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
955.7,1184.3,1190.5,1569.6,2122.4,1971.4,2585.1,3664.81419,3739.755705,G,5,a,q'apa,USE,merged,306.553,306.703,p,q',306.5925,306.6325,306.6625,306.595,306.625,306.665,306.59449,306.62449,306.66449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1184.3,2122.4,3664.81419,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
963.9,909,829.4,1938.397888,1936.319168,1987.903965,3387.40302,3452.57602,3494.806635,G,5,a,papa,USE,merged,331.519,331.619,p,p,331.5425,331.5725,331.5925,331.545,331.565,331.595,331.54449,331.56449,331.59449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,909,1936.319168,3452.57602,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
999.8453501,1117.551995,731.1023345,1977.478714,1959.752032,1779.180763,4107.762352,4122.379781,4184.883793,G,5,a,pampa,USE,merged,447.487,447.6191124,m,p,447.5225,447.5525,447.5825,447.525,447.555,447.585,447.52449,447.55449,447.58449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1117.551995,1959.752032,4122.379781,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
1019.082646,1037.546545,1030.622624,2100.873219,2062.951408,1952.866819,3755.175192,3807.069953,3783.817041,G,5,a,q'apa,USE,merged,401.8391631,401.954,p,q',401.8725,401.8925,401.9225,401.865,401.895,401.925,401.86449,401.89449,401.92449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1037.546545,2062.951408,3807.069953,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
1045.7,1128.7,1022.1,1654.6,2087.2,1870.5,4077.411147,3966.18862,3958.799851,G,5,a,papa,USE,merged,498.04,498.17,p,p,498.0725,498.1025,498.1425,498.075,498.105,498.135,498.07449,498.10449,498.13449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1128.7,2087.2,3966.18862,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
1056.2,1040.7,954.1,2236.611201,2237.148269,2117.866886,3685.51079,3790.445553,3771.494548,G,5,a,q'apa,USE,merged,337.889,338.029,p,q',337.9225,337.9625,337.9925,337.925,337.955,337.995,337.92449,337.95449,337.99449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1040.7,2237.148269,3790.445553,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
1106.408642,1107.44542,1097.397221,2280.255188,2169.4,2207.937165,3717.198006,3833.01199,3740.490509,G,5,a,q'apa,USE,merged,342.783,342.893,p,q',342.8125,342.8425,342.8625,342.815,342.835,342.865,342.81449,342.83449,342.86449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1107.44542,2169.4,3833.01199,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
1228.41356,1152.196713,1037.349136,2338.282279,2125.22886,2067.287371,4578.848438,3783.353483,3965.946775,G,5,a,thapa,USE,merged,408.98,409.08,p,th,409.0025,409.0325,409.0525,409.005,409.025,409.055,409.00449,409.03449,409.05449,,,,2019,289.0700595,154.9080696,293.1869351,,1840.483451,106.0630939,2569.524209,1640.075791,4779.16111,3020.0395,,,1152.196713,2125.22886,3783.353483,,1422.5952,11.94999111,9.226911142,0.399754226,0.53265292,0.164482477,0.706698854,0.391085316,0.151544479
322.7,322.5589181,318.2551931,1878.5,3143.039066,3092.491458,3720.021936,3822.512905,3849.835665,H,5,i,api-pi,USE,merged,310.098,310.158,p,p,310.1125,310.1325,310.1425,310.115,310.125,310.145,310.11449,310.12449,310.14449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,322.5589181,3143.039066,3822.512905,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
323.0582033,387.757256,442.9502562,2821.114398,2794.11419,3194.576693,4196.103202,4146.379678,3955.516928,H,5,i,hampiri-pi,USE,merged,513.4687301,513.539,p,r,513.4825,513.5025,513.5225,513.485,513.505,513.525,513.48449,513.50449,513.52449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,,,4146.379678,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
326.4995385,327.9110154,342.3390567,3238.383452,3562.111067,3403.406919,4056.191355,4241.292304,4128.499841,H,5,i,hampiri,USE,merged,279.587,279.757,r,p,279.6325,279.6725,279.7125,279.625,279.675,279.715,279.63449,279.67449,279.71449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,327.9110154,3562.111067,4241.292304,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
328.8216649,321.671103,318.3352099,3053.790285,3162.491146,3013.585678,3982.429228,4259.99226,3977.110601,H,5,i,api-pi,USE,merged,664.718,664.818,p,p,664.7425,664.7725,664.7925,664.745,664.765,664.795,664.74449,664.76449,664.79449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,321.671103,3162.491146,4259.99226,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
330.4436171,332.0377244,325.2361216,3679.203849,3585.952507,2838.339957,4102.464617,3887.065755,3825.428612,H,5,i,chita,USE,merged,774.5701289,774.678,t,tS,774.5925,774.6225,774.6525,774.595,774.625,774.655,774.59449,774.62449,774.65449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,332.0377244,3585.952507,3887.065755,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
333.1689031,324.5353454,335.830111,3324.820964,3536.558029,1676.500757,3785.416714,3961.19747,3671.391836,H,5,i,t'ika,USE,merged,425.9602653,426.08,k,t',425.9925,426.0225,426.0525,425.995,426.025,426.055,425.99449,426.02449,426.05449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,324.5353454,3536.558029,3961.19747,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
337.9763694,339.6972095,339,3353.304228,3596.524964,3485.946464,3955.343818,4047.505316,4329.838835,H,5,i,chita,USE,merged,78.656,78.79182499,t,tS,78.6925,78.7225,78.7625,78.685,78.725,78.755,78.69449,78.72449,78.75449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,339.6972095,3596.524964,4047.505316,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
343.0684644,342.8733632,283.5946225,3186.854644,3483.21236,3293.058692,3755.097486,4103.463305,3729.056215,H,5,i,t'ika,USE,merged,198.5379431,198.669,k,t',198.5725,198.6025,198.6325,198.575,198.605,198.635,198.57449,198.60449,198.63449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,342.8733632,3483.21236,4103.463305,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
347.3942557,331.9416999,335.6600446,3201.383891,3488.803832,3415.260472,3903.447726,4277.289569,4166.436024,H,5,i,hampiri,USE,merged,518.609,518.799,r,p,518.6525,518.7025,518.7525,518.655,518.705,518.755,518.65449,518.70449,518.75449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,331.9416999,3488.803832,4277.289569,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
349.0107982,386.2438183,407.1558316,2642.161438,2623.745797,2418.621102,4156.182241,4068.562394,3854.132326,H,5,i,hampiri-pi,USE,merged,274.8914076,274.968,p,r,274.9125,274.9325,274.9525,274.915,274.925,274.945,274.91449,274.93449,274.94449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,,,4068.562394,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
366.6989496,367.8936737,347.5386993,3210.582402,3701.743989,1914,3682.907412,4161.045977,3709.45495,H,5,i,chita,USE,merged,403.103,403.263,t,tS,403.1425,403.1825,403.2225,403.145,403.185,403.225,403.14449,403.18449,403.22449,,,,2019,14.05327822,159.7073503,204.3452739,,374.1975591,289.8778897,3967.925883,3009.681781,4716.499127,3490.427483,,,367.8936737,3701.743989,4161.045977,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
398.9237511,426.5567755,473.9058241,840.7146718,928.7539593,1320.577753,3326.304327,4172.836136,4386.320895,H,5,u,runtu,USE,merged,543.989,544.2146675,n,r,544.0425,544.1025,544.1625,544.045,544.105,544.155,544.04449,544.10449,544.15449,,,,2019,8.262584656,43.38366774,278.0549094,,456.9175665,407.3420585,1257.396134,997.0941278,4781.056784,3112.727328,,,426.5567755,,4172.836136,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
441.8924032,437.6998272,437.9790678,1366.299753,1859.129384,1877.951959,1847.940105,3860.621137,3851.875342,H,5,a,mama,USE,merged,175.5478476,175.679,m,m,175.5825,175.6125,175.6425,175.585,175.615,175.645,175.58449,175.61449,175.64449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,,1859.129384,3860.621137,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
444.167942,471.3176741,485.8885489,1676.216464,1673.48506,1564.043926,3594.044933,3593.038713,4032.508998,H,5,a,mama,USE,merged,823.9567297,824.0690779,m,m,823.9825,824.0125,824.0425,823.985,824.015,824.045,823.98449,824.01449,824.04449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,,1673.48506,3593.038713,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
492.6807395,532.582186,559.7752681,1652.946816,1818.297912,1682.524687,4038.247908,4046.243223,4168.547881,H,5,a,mama,USE,merged,475.6335282,475.7892839,m,m,475.6725,475.7125,475.7525,475.675,475.715,475.755,475.67449,475.71449,475.75449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,,1818.297912,4046.243223,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
499.4543049,519.4131811,543.965086,1570.198695,1529.394336,1667.186898,4002.025326,3996.564664,3951.576796,H,5,a,mama,USE,merged,818.618,818.7617775,m,m,818.6525,818.6925,818.7225,818.655,818.685,818.725,818.65449,818.69449,818.72449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,,,3996.564664,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
553.9667402,510.1336697,502.5886999,1701.672229,1682.502968,1700.386828,4549.576536,4493.302397,4536.56369,H,5,a,hatunmama,USE,merged,452.9203242,453.0594829,m,m,452.9525,452.9925,453.0225,452.955,452.985,453.025,452.95449,452.99449,453.02449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,,1682.502968,4493.302397,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
562.7,546.4455675,548.3676009,1131.089889,1156.507014,1299.138306,3969.106441,3946.892056,4205.519243,H,5,u,cuca,USE,merged,894.364,894.5399153,k,k,894.4125,894.4525,894.4925,894.405,894.455,894.495,894.40449,894.45449,894.49449,,,,2019,8.262584656,43.38366774,278.0549094,,456.9175665,407.3420585,1257.396134,997.0941278,4781.056784,3112.727328,,,,1156.507014,3946.892056,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
579.9347337,432.1298125,337.2173899,922.1,1127.245131,1104.239458,3964.389677,3759.346589,3556.518731,H,5,u,punchu,USE,merged,380.747,380.9014943,n,p,380.7825,380.8225,380.8625,380.785,380.825,380.865,380.78449,380.82449,380.86449,,,,2019,8.262584656,43.38366774,278.0549094,,456.9175665,407.3420585,1257.396134,997.0941278,4781.056784,3112.727328,,,432.1298125,1127.245131,3759.346589,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
919.3426975,1055.099996,974.7716123,1679.207349,1734.334103,1630.734637,3874.5086,4096.778016,4060.072611,H,5,a,papa,USE,merged,919.647,919.797,p,p,919.6825,919.7225,919.7625,919.685,919.725,919.755,919.68449,919.72449,919.76449,,,,2019,146.7377296,60.53674039,250.9911198,,1444.913189,564.4868111,1999.908133,1636.687691,4799.216582,3293.269864,,,1055.099996,1734.334103,4096.778016,,1466.28126,11.59395572,7.64757427,0.473846078,0.446262661,0.103197843,0.815502638,0.270434033,0.11828633
